FileName,outputVar,totalVarsToEliminate,NumEliminations
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,34,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,36,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,37,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,38,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,40,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,41,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,43,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,45,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,46,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,49,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,50,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,52,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,53,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,55,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,57,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,59,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,60,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,62,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,63,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,65,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,66,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,68,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,69,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,71,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,72,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,73,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,75,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,76,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,78,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,79,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,81,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,82,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,84,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,85,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,87,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,88,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,89,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,91,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,92,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,94,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,95,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,97,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,98,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,99,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,101,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,102,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,103,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,105,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,106,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,110,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,111,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,113,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,115,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,116,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,118,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,119,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,120,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,122,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,123,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,124,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,126,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,127,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,129,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,130,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,131,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,133,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,134,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,136,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,137,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,139,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,140,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,141,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,143,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,145,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,146,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,150,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,151,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,154,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,155,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,156,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,158,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,159,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,161,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,163,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,165,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,167,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,168,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,170,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,172,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,173,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,174,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,176,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,178,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,179,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,180,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,182,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,183,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,185,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,186,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,187,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,189,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,190,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,192,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,194,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,195,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,197,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,198,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,199,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,201,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,202,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,204,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,205,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,207,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,208,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,210,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,211,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,212,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,213,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,214,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,215,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,217,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,218,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,220,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,221,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,223,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,225,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,226,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,227,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,228,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,230,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,231,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,233,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,234,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,236,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,237,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,239,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,242,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,244,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,246,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,248,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,249,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,251,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,253,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,254,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,255,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,256,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,257,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,258,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,259,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,260,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,261,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,262,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,263,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,264,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,265,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,266,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,267,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,268,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,269,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,270,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,271,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,272,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,273,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,274,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,275,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,276,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,277,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,278,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,279,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,280,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,282,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,283,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,284,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,285,202,121
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,286,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,287,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,288,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,289,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,290,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,291,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,292,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,293,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,294,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,295,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,296,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,297,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_1_82.dqdimacs,298,202,122
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,167,81,2
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,180,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,182,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,7,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,9,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,12,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,14,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,17,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,19,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,21,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,23,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,25,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,28,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,30,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,32,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,35,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,37,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,39,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,41,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,43,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,45,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,49,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,51,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,53,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,55,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,57,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,59,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,61,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,63,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,65,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,67,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,69,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,71,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,73,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,75,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,78,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,80,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,82,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,84,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,86,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,88,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,90,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,94,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,96,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,98,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,100,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,102,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,104,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,106,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,108,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,110,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,112,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,114,81,40
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,116,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,118,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,122,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,124,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,126,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,128,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,130,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,132,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,134,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,136,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,138,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,140,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,142,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,144,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,149,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,151,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,153,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,155,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,157,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,159,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,161,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,165,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,168,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,170,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,172,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,174,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,176,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,178,81,39
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_3_38.dqdimacs,181,81,39
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,148,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,218,86,4
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,219,86,4
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,220,86,4
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,221,86,4
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,3,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,15,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,17,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,20,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,23,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,25,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,28,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,31,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,33,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,36,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,38,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,41,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,43,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,46,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,48,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,50,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,53,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,55,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,57,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,60,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,63,86,5
./benchmark_tests/afterhqspre/PEC2/pec_look_ahead_arbiter_5_86.dqdimacs,65,86,5
